Estacao,Data,Hora,Precipitacao
83781,22/06/2010,1200,0
83781,23/06/2010,1200,1.7
83781,24/06/2010,1200,0
83781,25/06/2010,1200,0
83781,26/06/2010,1200,0
83781,27/06/2010,1200,0
83781,28/06/2010,1200,0
83781,29/06/2010,1200,0
83781,30/06/2010,1200,0
83781,01/07/2010,1200,0
83781,02/07/2010,1200,0
83781,03/07/2010,1200,0
83781,04/07/2010,1200,0
83781,05/07/2010,1200,0
83781,06/07/2010,1200,0
83781,07/07/2010,1200,0
83781,08/07/2010,1200,0
83781,09/07/2010,1200,0
83781,10/07/2010,1200,0
83781,11/07/2010,1200,0
83781,12/07/2010,1200,0
83781,13/07/2010,1200,0.2
83781,14/07/2010,1200,41.8
83781,15/07/2010,1200,30.9
83781,16/07/2010,1200,18.4
83781,17/07/2010,1200,2.2
83781,18/07/2010,1200,0
83781,19/07/2010,1200,0
83781,20/07/2010,1200,0
83781,21/07/2010,1200,0
83781,22/07/2010,1200,0
83781,23/07/2010,1200,0
83781,24/07/2010,1200,0
83781,25/07/2010,1200,0
83781,26/07/2010,1200,0
83781,27/07/2010,1200,0
83781,28/07/2010,1200,0
83781,29/07/2010,1200,0
83781,30/07/2010,1200,0
83781,31/07/2010,1200,0
83781,01/08/2010,1200,0
83781,02/08/2010,1200,0
83781,03/08/2010,1200,0
83781,04/08/2010,1200,0.2
83781,05/08/2010,1200,0
83781,06/08/2010,1200,0
83781,07/08/2010,1200,0
83781,08/08/2010,1200,0
83781,09/08/2010,1200,0
83781,10/08/2010,1200,0
83781,11/08/2010,1200,0
83781,12/08/2010,1200,0
83781,13/08/2010,1200,0
83781,14/08/2010,1200,0
83781,15/08/2010,1200,0
83781,16/08/2010,1200,0.2
83781,17/08/2010,1200,0
83781,18/08/2010,1200,0
83781,19/08/2010,1200,0
83781,20/08/2010,1200,0
83781,21/08/2010,1200,0
83781,22/08/2010,1200,0
83781,23/08/2010,1200,0
83781,24/08/2010,1200,0
83781,25/08/2010,1200,0
83781,26/08/2010,1200,0
83781,27/08/2010,1200,0
83781,28/08/2010,1200,0
83781,29/08/2010,1200,0
83781,30/08/2010,1200,0
83781,31/08/2010,1200,0
83781,01/09/2010,1200,0
83781,02/09/2010,1200,0
83781,03/09/2010,1200,0
83781,04/09/2010,1200,0
83781,05/09/2010,1200,0
83781,06/09/2010,1200,0
83781,07/09/2010,1200,5.2
83781,08/09/2010,1200,9.6
83781,09/09/2010,1200,0.2
83781,10/09/2010,1200,0
83781,11/09/2010,1200,0
83781,12/09/2010,1200,0
83781,13/09/2010,1200,0
83781,14/09/2010,1200,0
83781,15/09/2010,1200,0
83781,16/09/2010,1200,0
83781,17/09/2010,1200,0
83781,18/09/2010,1200,0
83781,19/09/2010,1200,0
83781,20/09/2010,1200,0
83781,21/09/2010,1200,3.6
83781,22/09/2010,1200,16.2
83781,23/09/2010,1200,0
83781,24/09/2010,1200,0
83781,25/09/2010,1200,6.4
83781,26/09/2010,1200,9.6
83781,27/09/2010,1200,11.8
83781,28/09/2010,1200,41.9
83781,29/09/2010,1200,0
83781,30/09/2010,1200,0.3
83781,01/10/2010,1200,0
83781,02/10/2010,1200,11
83781,03/10/2010,1200,1.4
83781,04/10/2010,1200,0.8
83781,05/10/2010,1200,0
83781,06/10/2010,1200,0
83781,07/10/2010,1200,0
83781,08/10/2010,1200,18.8
83781,09/10/2010,1200,1
83781,10/10/2010,1200,0
83781,11/10/2010,1200,0
83781,12/10/2010,1200,0
83781,13/10/2010,1200,0
83781,14/10/2010,1200,0
83781,15/10/2010,1200,0
83781,16/10/2010,1200,3.2
83781,17/10/2010,1200,0
83781,18/10/2010,1200,8.2
83781,19/10/2010,1200,0.2
83781,20/10/2010,1200,0.2
83781,21/10/2010,1200,0
83781,22/10/2010,1200,0
83781,23/10/2010,1200,0
83781,24/10/2010,1200,0
83781,25/10/2010,1200,0
83781,26/10/2010,1200,9.8
83781,27/10/2010,1200,0
83781,28/10/2010,1200,0
83781,29/10/2010,1200,0
83781,30/10/2010,1200,0
83781,31/10/2010,1200,15.5
83781,01/11/2010,1200,0
83781,02/11/2010,1200,0
83781,03/11/2010,1200,0
83781,04/11/2010,1200,0
83781,05/11/2010,1200,0
83781,06/11/2010,1200,15
83781,07/11/2010,1200,1.2
83781,08/11/2010,1200,0
83781,09/11/2010,1200,0
83781,10/11/2010,1200,21.6
83781,11/11/2010,1200,0.2
83781,12/11/2010,1200,0
83781,13/11/2010,1200,0
83781,14/11/2010,1200,0
83781,15/11/2010,1200,0
83781,16/11/2010,1200,13.8
83781,17/11/2010,1200,11.8
83781,18/11/2010,1200,8.6
83781,19/11/2010,1200,0
83781,20/11/2010,1200,0
83781,21/11/2010,1200,0
83781,22/11/2010,1200,0
83781,23/11/2010,1200,11.8
83781,24/11/2010,1200,1.2
83781,25/11/2010,1200,0
83781,26/11/2010,1200,22.6
83781,27/11/2010,1200,0
83781,28/11/2010,1200,0
83781,29/11/2010,1200,0
83781,30/11/2010,1200,1.8
83781,01/12/2010,1200,24
83781,02/12/2010,1200,0
83781,03/12/2010,1200,4.9
83781,04/12/2010,1200,4.2
83781,05/12/2010,1200,0
83781,06/12/2010,1200,40.6
83781,07/12/2010,1200,1
83781,08/12/2010,1200,0
83781,09/12/2010,1200,6.2
83781,10/12/2010,1200,0
83781,11/12/2010,1200,0
83781,12/12/2010,1200,23.8
83781,13/12/2010,1200,23.2
83781,14/12/2010,1200,47
83781,15/12/2010,1200,33.6
83781,16/12/2010,1200,4.2
83781,17/12/2010,1200,26.6
83781,18/12/2010,1200,0
83781,19/12/2010,1200,3.8
83781,20/12/2010,1200,0
83781,21/12/2010,1200,2.6
83781,22/12/2010,1200,17.3
83781,23/12/2010,1200,19
83781,24/12/2010,1200,6.2
83781,25/12/2010,1200,0
83781,26/12/2010,1200,0
83781,27/12/2010,1200,54.9
83781,28/12/2010,1200,0
83781,29/12/2010,1200,0
83781,30/12/2010,1200,0
83781,31/12/2010,1200,0
83781,01/01/2011,1200,0
83781,02/01/2011,1200,32.2
83781,03/01/2011,1200,61.7
83781,04/01/2011,1200,30.4
83781,05/01/2011,1200,1.8
83781,06/01/2011,1200,25.7
83781,07/01/2011,1200,0
83781,08/01/2011,1200,5.8
83781,09/01/2011,1200,27.6
83781,10/01/2011,1200,0
83781,11/01/2011,1200,66.6
83781,12/01/2011,1200,60.3
83781,13/01/2011,1200,9.4
83781,14/01/2011,1200,2.1
83781,15/01/2011,1200,30.6
83781,16/01/2011,1200,0
83781,17/01/2011,1200,1.4
83781,18/01/2011,1200,5.6
83781,19/01/2011,1200,5
83781,20/01/2011,1200,6.5
83781,21/01/2011,1200,5.6
83781,22/01/2011,1200,0
83781,23/01/2011,1200,0
83781,24/01/2011,1200,88.6
83781,25/01/2011,1200,0
83781,26/01/2011,1200,26.8
83781,27/01/2011,1200,0
83781,28/01/2011,1200,0
83781,29/01/2011,1200,0
83781,30/01/2011,1200,0
83781,31/01/2011,1200,0
83781,01/02/2011,1200,1.8
83781,02/02/2011,1200,0
83781,03/02/2011,1200,15.2
83781,04/02/2011,1200,5.8
83781,05/02/2011,1200,0
83781,06/02/2011,1200,0
83781,07/02/2011,1200,0
83781,08/02/2011,1200,0.7
83781,09/02/2011,1200,0
83781,10/02/2011,1200,0
83781,11/02/2011,1200,0
83781,12/02/2011,1200,0
83781,13/02/2011,1200,0
83781,14/02/2011,1200,0
83781,15/02/2011,1200,14
83781,16/02/2011,1200,3.8
83781,17/02/2011,1200,37.5
83781,18/02/2011,1200,0
83781,19/02/2011,1200,0
83781,20/02/2011,1200,0
83781,21/02/2011,1200,44.2
83781,22/02/2011,1200,55.8
83781,23/02/2011,1200,3.4
83781,24/02/2011,1200,0
83781,25/02/2011,1200,19.8
83781,26/02/2011,1200,0
83781,27/02/2011,1200,0
83781,28/02/2011,1200,109.5
83781,01/03/2011,1200,71.8
83781,02/03/2011,1200,15
83781,03/03/2011,1200,32
83781,04/03/2011,1200,2.6
83781,05/03/2011,1200,19.4
83781,06/03/2011,1200,7.4
83781,07/03/2011,1200,2.8
83781,08/03/2011,1200,0
83781,09/03/2011,1200,5.6
83781,10/03/2011,1200,0
83781,11/03/2011,1200,0
83781,12/03/2011,1200,0.2
83781,13/03/2011,1200,1.2
83781,14/03/2011,1200,0
83781,15/03/2011,1200,0
83781,16/03/2011,1200,0
83781,17/03/2011,1200,0
83781,18/03/2011,1200,0
83781,19/03/2011,1200,3.2
83781,20/03/2011,1200,2
83781,21/03/2011,1200,0.2
83781,22/03/2011,1200,0
83781,23/03/2011,1200,0
83781,24/03/2011,1200,0
83781,25/03/2011,1200,0
83781,26/03/2011,1200,0
83781,27/03/2011,1200,0
83781,28/03/2011,1200,0
83781,29/03/2011,1200,0
83781,30/03/2011,1200,0
83781,31/03/2011,1200,0.6
83781,01/04/2011,1200,0
83781,02/04/2011,1200,0
83781,03/04/2011,1200,34.4
83781,04/04/2011,1200,13.4
83781,05/04/2011,1200,0.8
83781,06/04/2011,1200,1.4
83781,07/04/2011,1200,0
83781,08/04/2011,1200,0
83781,09/04/2011,1200,0
83781,10/04/2011,1200,0
83781,11/04/2011,1200,20.4
83781,12/04/2011,1200,1
83781,13/04/2011,1200,31.8
83781,14/04/2011,1200,0
83781,15/04/2011,1200,0
83781,16/04/2011,1200,0
83781,17/04/2011,1200,0
83781,18/04/2011,1200,0
83781,19/04/2011,1200,0
83781,20/04/2011,1200,0
83781,21/04/2011,1200,0
83781,22/04/2011,1200,0
83781,23/04/2011,1200,0
83781,24/04/2011,1200,0
83781,25/04/2011,1200,0
83781,26/04/2011,1200,0.4
83781,27/04/2011,1200,0
83781,28/04/2011,1200,4.4
83781,29/04/2011,1200,25
83781,30/04/2011,1200,0
83781,01/05/2011,1200,0
83781,02/05/2011,1200,18.6
83781,03/05/2011,1200,1.4
83781,04/05/2011,1200,0
83781,05/05/2011,1200,0
83781,06/05/2011,1200,0
83781,07/05/2011,1200,0
83781,08/05/2011,1200,0
83781,09/05/2011,1200,0
83781,10/05/2011,1200,0
83781,11/05/2011,1200,0
83781,12/05/2011,1200,0
83781,13/05/2011,1200,0
83781,14/05/2011,1200,0
83781,15/05/2011,1200,0
83781,16/05/2011,1200,7.2
83781,17/05/2011,1200,1.6
83781,18/05/2011,1200,0
83781,19/05/2011,1200,0
83781,20/05/2011,1200,0
83781,21/05/2011,1200,0
83781,22/05/2011,1200,0
83781,23/05/2011,1200,0
83781,24/05/2011,1200,0
83781,25/05/2011,1200,0
83781,26/05/2011,1200,0
83781,27/05/2011,1200,0
83781,28/05/2011,1200,1.6
83781,29/05/2011,1200,0
83781,30/05/2011,1200,0
83781,31/05/2011,1200,0
83781,01/06/2011,1200,0
83781,02/06/2011,1200,0
83781,03/06/2011,1200,0
83781,04/06/2011,1200,0
83781,05/06/2011,1200,0
83781,06/06/2011,1200,0
83781,07/06/2011,1200,0
83781,08/06/2011,1200,36.6
83781,09/06/2011,1200,0
83781,10/06/2011,1200,23.2
83781,11/06/2011,1200,0
83781,12/06/2011,1200,0
83781,13/06/2011,1200,0
83781,14/06/2011,1200,0
83781,15/06/2011,1200,0
83781,16/06/2011,1200,0
83781,17/06/2011,1200,0
83781,18/06/2011,1200,0
83781,19/06/2011,1200,0
83781,20/06/2011,1200,0
83781,21/06/2011,1200,0
83781,22/06/2011,1200,0
83781,23/06/2011,1200,0
83781,24/06/2011,1200,0
83781,25/06/2011,1200,0
83781,26/06/2011,1200,0
83781,27/06/2011,1200,19.6
83781,28/06/2011,1200,2.2
83781,29/06/2011,1200,0
83781,30/06/2011,1200,0
83781,01/07/2011,1200,0
83781,02/07/2011,1200,0
83781,03/07/2011,1200,0
83781,04/07/2011,1200,0
83781,05/07/2011,1200,0
83781,06/07/2011,1200,0
83781,07/07/2011,1200,0
83781,08/07/2011,1200,0
83781,09/07/2011,1200,0
83781,10/07/2011,1200,0
83781,11/07/2011,1200,0
83781,12/07/2011,1200,0
83781,13/07/2011,1200,0
83781,14/07/2011,1200,0
83781,15/07/2011,1200,0
83781,16/07/2011,1200,0
83781,17/07/2011,1200,0
83781,18/07/2011,1200,0
83781,19/07/2011,1200,0
83781,20/07/2011,1200,0
83781,21/07/2011,1200,0
83781,22/07/2011,1200,0.5
83781,23/07/2011,1200,0
83781,24/07/2011,1200,0
83781,25/07/2011,1200,0
83781,26/07/2011,1200,0
83781,27/07/2011,1200,0
83781,28/07/2011,1200,0
83781,29/07/2011,1200,0
83781,30/07/2011,1200,0
83781,31/07/2011,1200,4
83781,01/08/2011,1200,0
83781,02/08/2011,1200,0.6
83781,03/08/2011,1200,0
83781,04/08/2011,1200,0
83781,05/08/2011,1200,0
83781,06/08/2011,1200,0
83781,07/08/2011,1200,0
83781,08/08/2011,1200,0
83781,09/08/2011,1200,0
83781,10/08/2011,1200,2.3
83781,11/08/2011,1200,0
83781,12/08/2011,1200,0
83781,13/08/2011,1200,0
83781,14/08/2011,1200,0
83781,15/08/2011,1200,0
83781,16/08/2011,1200,0
83781,17/08/2011,1200,0
83781,18/08/2011,1200,0
83781,19/08/2011,1200,0
83781,20/08/2011,1200,4.6
83781,21/08/2011,1200,10
83781,22/08/2011,1200,0.1
83781,23/08/2011,1200,0
83781,24/08/2011,1200,1.1
83781,25/08/2011,1200,0
83781,26/08/2011,1200,2.6
83781,27/08/2011,1200,0
83781,28/08/2011,1200,0
83781,29/08/2011,1200,0
83781,30/08/2011,1200,0
83781,31/08/2011,1200,25
83781,01/09/2011,1200,6.2
83781,02/09/2011,1200,0
83781,03/09/2011,1200,0
83781,04/09/2011,1200,0
83781,05/09/2011,1200,0
83781,06/09/2011,1200,0
83781,07/09/2011,1200,0
83781,08/09/2011,1200,0
83781,09/09/2011,1200,0
83781,10/09/2011,1200,0
83781,11/09/2011,1200,0
83781,12/09/2011,1200,0
83781,13/09/2011,1200,0
83781,14/09/2011,1200,0
83781,15/09/2011,1200,0
83781,16/09/2011,1200,0
83781,17/09/2011,1200,0
83781,18/09/2011,1200,0
83781,19/09/2011,1200,0
83781,20/09/2011,1200,0
83781,21/09/2011,1200,0
83781,22/09/2011,1200,0
83781,23/09/2011,1200,0
83781,24/09/2011,1200,1.2
83781,25/09/2011,1200,0
83781,26/09/2011,1200,0
83781,27/09/2011,1200,0
83781,28/09/2011,1200,0
83781,29/09/2011,1200,0
83781,30/09/2011,1200,0
83781,01/10/2011,1200,0
83781,02/10/2011,1200,0
83781,03/10/2011,1200,12.4
83781,04/10/2011,1200,0
83781,05/10/2011,1200,0
83781,06/10/2011,1200,0
83781,07/10/2011,1200,0
83781,08/10/2011,1200,0
83781,09/10/2011,1200,9.8
83781,10/10/2011,1200,4.1
83781,11/10/2011,1200,1
83781,12/10/2011,1200,0
83781,13/10/2011,1200,2.6
83781,14/10/2011,1200,12.7
83781,15/10/2011,1200,5
83781,16/10/2011,1200,28.3
83781,17/10/2011,1200,36.8
83781,18/10/2011,1200,0.6
83781,19/10/2011,1200,0
83781,20/10/2011,1200,0
83781,21/10/2011,1200,0
83781,22/10/2011,1200,0
83781,23/10/2011,1200,0
83781,24/10/2011,1200,0
83781,25/10/2011,1200,2.4
83781,26/10/2011,1200,8.8
83781,27/10/2011,1200,0
83781,28/10/2011,1200,0
83781,29/10/2011,1200,0
83781,30/10/2011,1200,12.4
83781,31/10/2011,1200,12.7
83781,01/11/2011,1200,0
83781,02/11/2011,1200,0
83781,03/11/2011,1200,0
83781,04/11/2011,1200,0
83781,05/11/2011,1200,0
83781,06/11/2011,1200,0
83781,07/11/2011,1200,0
83781,08/11/2011,1200,0
83781,09/11/2011,1200,0
83781,10/11/2011,1200,0
83781,11/11/2011,1200,0
83781,12/11/2011,1200,0
83781,13/11/2011,1200,0
83781,14/11/2011,1200,25.5
83781,15/11/2011,1200,34.7
83781,16/11/2011,1200,25.3
83781,17/11/2011,1200,0
83781,18/11/2011,1200,0
83781,19/11/2011,1200,0
83781,20/11/2011,1200,0
83781,21/11/2011,1200,0
83781,22/11/2011,1200,0
83781,23/11/2011,1200,7
83781,24/11/2011,1200,0
83781,25/11/2011,1200,0
83781,26/11/2011,1200,0
83781,27/11/2011,1200,3.8
83781,28/11/2011,1200,0
83781,29/11/2011,1200,0
83781,30/11/2011,1200,45
83781,01/12/2011,1200,0
83781,02/12/2011,1200,5.2
83781,03/12/2011,1200,0
83781,04/12/2011,1200,0
83781,05/12/2011,1200,0
83781,06/12/2011,1200,0
83781,07/12/2011,1200,0.2
83781,08/12/2011,1200,0.6
83781,09/12/2011,1200,22.7
83781,10/12/2011,1200,20.5
83781,11/12/2011,1200,1.2
83781,12/12/2011,1200,0
83781,13/12/2011,1200,0
83781,14/12/2011,1200,5.8
83781,15/12/2011,1200,47
83781,16/12/2011,1200,0
83781,17/12/2011,1200,0
83781,18/12/2011,1200,0
83781,19/12/2011,1200,17.7
83781,20/12/2011,1200,0
83781,21/12/2011,1200,0
83781,22/12/2011,1200,0
83781,23/12/2011,1200,3.2
83781,24/12/2011,1200,0
83781,25/12/2011,1200,2.4
83781,26/12/2011,1200,1.2
83781,27/12/2011,1200,6.6
83781,28/12/2011,1200,0
83781,29/12/2011,1200,0
83781,30/12/2011,1200,0
83781,31/12/2011,1200,2.5
83781,01/01/2012,1200,37.6
83781,02/01/2012,1200,32.1
83781,03/01/2012,1200,0
83781,04/01/2012,1200,0
83781,05/01/2012,1200,0
83781,06/01/2012,1200,8.4
83781,07/01/2012,1200,0
83781,08/01/2012,1200,3.4
83781,09/01/2012,1200,0
83781,10/01/2012,1200,1.4
83781,11/01/2012,1200,15.5
83781,12/01/2012,1200,1.2
83781,13/01/2012,1200,4.1
83781,14/01/2012,1200,0
83781,15/01/2012,1200,8.2
83781,16/01/2012,1200,75.9
83781,17/01/2012,1200,7.4
83781,18/01/2012,1200,15.1
83781,19/01/2012,1200,26.8
83781,20/01/2012,1200,11.6
83781,21/01/2012,1200,0
83781,22/01/2012,1200,7.7
83781,23/01/2012,1200,0.6
83781,24/01/2012,1200,6.2
83781,25/01/2012,1200,0
83781,26/01/2012,1200,11.2
83781,27/01/2012,1200,13
83781,28/01/2012,1200,45.2
83781,29/01/2012,1200,0
83781,30/01/2012,1200,0
83781,31/01/2012,1200,0
83781,01/02/2012,1200,0
83781,02/02/2012,1200,9.3
83781,03/02/2012,1200,0
83781,04/02/2012,1200,0
83781,05/02/2012,1200,0
83781,06/02/2012,1200,0
83781,07/02/2012,1200,0
83781,08/02/2012,1200,8.4
83781,09/02/2012,1200,0
83781,10/02/2012,1200,0.1
83781,11/02/2012,1200,30.9
83781,12/02/2012,1200,42.6
83781,13/02/2012,1200,10
83781,14/02/2012,1200,4.6
83781,15/02/2012,1200,1
83781,16/02/2012,1200,0
83781,17/02/2012,1200,0
83781,18/02/2012,1200,15.8
83781,19/02/2012,1200,0
83781,20/02/2012,1200,0
83781,21/02/2012,1200,0
83781,22/02/2012,1200,0
83781,23/02/2012,1200,0
83781,24/02/2012,1200,18.9
83781,25/02/2012,1200,10.6
83781,26/02/2012,1200,9
83781,27/02/2012,1200,39
83781,28/02/2012,1200,24
83781,29/02/2012,1200,0
83781,01/03/2012,1200,0
83781,02/03/2012,1200,0
83781,03/03/2012,1200,16.6
83781,04/03/2012,1200,0
83781,05/03/2012,1200,0
83781,06/03/2012,1200,0
83781,07/03/2012,1200,0
83781,08/03/2012,1200,0
83781,09/03/2012,1200,0
83781,10/03/2012,1200,0
83781,11/03/2012,1200,28
83781,12/03/2012,1200,5.3
83781,13/03/2012,1200,15
83781,14/03/2012,1200,19.1
83781,15/03/2012,1200,0
83781,16/03/2012,1200,41.4
83781,17/03/2012,1200,0.1
83781,18/03/2012,1200,0
83781,19/03/2012,1200,0
83781,20/03/2012,1200,0
83781,21/03/2012,1200,0
83781,22/03/2012,1200,0
83781,23/03/2012,1200,23.4
83781,24/03/2012,1200,0
83781,25/03/2012,1200,24.4
83781,26/03/2012,1200,0
83781,27/03/2012,1200,0
83781,28/03/2012,1200,14.3
83781,29/03/2012,1200,0
83781,30/03/2012,1200,0
83781,31/03/2012,1200,0
83781,01/04/2012,1200,0
83781,02/04/2012,1200,0
83781,03/04/2012,1200,0
83781,04/04/2012,1200,13.3
83781,05/04/2012,1200,0
83781,06/04/2012,1200,0
83781,07/04/2012,1200,0
83781,08/04/2012,1200,0
83781,09/04/2012,1200,0
83781,10/04/2012,1200,0
83781,11/04/2012,1200,1
83781,12/04/2012,1200,19.2
83781,13/04/2012,1200,33.8
83781,14/04/2012,1200,0
83781,15/04/2012,1200,0
83781,16/04/2012,1200,0
83781,17/04/2012,1200,0
83781,18/04/2012,1200,0
83781,19/04/2012,1200,0
83781,20/04/2012,1200,0
83781,21/04/2012,1200,23.6
83781,22/04/2012,1200,5.7
83781,23/04/2012,1200,0.3
83781,24/04/2012,1200,0
83781,25/04/2012,1200,0
83781,26/04/2012,1200,0
83781,27/04/2012,1200,14.6
83781,28/04/2012,1200,1.8
83781,29/04/2012,1200,9.2
83781,30/04/2012,1200,33.4
83781,01/05/2012,1200,31.4
83781,02/05/2012,1200,0
83781,03/05/2012,1200,0
83781,04/05/2012,1200,0
83781,05/05/2012,1200,0
83781,06/05/2012,1200,0
83781,07/05/2012,1200,0
83781,08/05/2012,1200,0
83781,09/05/2012,1200,0
83781,10/05/2012,1200,0
83781,11/05/2012,1200,0
83781,12/05/2012,1200,1.8
83781,13/05/2012,1200,0.4
83781,14/05/2012,1200,0.4
83781,15/05/2012,1200,15
83781,16/05/2012,1200,1.6
83781,17/05/2012,1200,5.5
83781,18/05/2012,1200,0.6
83781,19/05/2012,1200,0
83781,20/05/2012,1200,0
83781,21/05/2012,1200,0
83781,22/05/2012,1200,0
83781,23/05/2012,1200,4.8
83781,24/05/2012,1200,0
83781,25/05/2012,1200,21.2
83781,26/05/2012,1200,0
83781,27/05/2012,1200,0
83781,28/05/2012,1200,0
83781,29/05/2012,1200,0
83781,30/05/2012,1200,0
83781,31/05/2012,1200,0
83781,01/06/2012,1200,0
83781,02/06/2012,1200,4
83781,03/06/2012,1200,0
83781,04/06/2012,1200,0
83781,05/06/2012,1200,32.6
83781,06/06/2012,1200,35.4
83781,07/06/2012,1200,40.4
83781,08/06/2012,1200,15.2
83781,09/06/2012,1200,10.3
83781,10/06/2012,1200,0
83781,11/06/2012,1200,0
83781,12/06/2012,1200,22
83781,13/06/2012,1200,0
83781,14/06/2012,1200,0
83781,15/06/2012,1200,0
83781,16/06/2012,1200,0
83781,17/06/2012,1200,0
83781,18/06/2012,1200,0
83781,19/06/2012,1200,0
83781,20/06/2012,1200,46.5
83781,21/06/2012,1200,7.6
83781,22/06/2012,1200,19.7
83781,23/06/2012,1200,0
83781,24/06/2012,1200,0
83781,25/06/2012,1200,0
83781,26/06/2012,1200,0
83781,27/06/2012,1200,0
83781,28/06/2012,1200,0
83781,29/06/2012,1200,0
83781,30/06/2012,1200,0
83781,01/07/2012,1200,0
83781,02/07/2012,1200,0
83781,03/07/2012,1200,0
83781,04/07/2012,1200,0
83781,05/07/2012,1200,0
83781,06/07/2012,1200,0
83781,07/07/2012,1200,0
83781,08/07/2012,1200,21.2
83781,09/07/2012,1200,0.2
83781,10/07/2012,1200,0
83781,11/07/2012,1200,0
83781,12/07/2012,1200,0.4
83781,13/07/2012,1200,4.8
83781,14/07/2012,1200,0
83781,15/07/2012,1200,0
83781,16/07/2012,1200,4.2
83781,17/07/2012,1200,21.2
83781,18/07/2012,1200,22
83781,19/07/2012,1200,0
83781,20/07/2012,1200,0
83781,21/07/2012,1200,0
83781,22/07/2012,1200,0
83781,23/07/2012,1200,0
83781,24/07/2012,1200,0
83781,25/07/2012,1200,0
83781,26/07/2012,1200,0
83781,27/07/2012,1200,0
83781,28/07/2012,1200,0
83781,29/07/2012,1200,0
83781,30/07/2012,1200,0
83781,31/07/2012,1200,0.7
83781,01/08/2012,1200,0.3
83781,02/08/2012,1200,0
83781,03/08/2012,1200,0
83781,04/08/2012,1200,0
83781,05/08/2012,1200,0
83781,06/08/2012,1200,0
83781,07/08/2012,1200,0
83781,08/08/2012,1200,0
83781,09/08/2012,1200,0
83781,10/08/2012,1200,0
83781,11/08/2012,1200,0
83781,12/08/2012,1200,0
83781,13/08/2012,1200,0
83781,14/08/2012,1200,0
83781,15/08/2012,1200,0
83781,16/08/2012,1200,0
83781,17/08/2012,1200,0
83781,18/08/2012,1200,0
83781,19/08/2012,1200,0
83781,20/08/2012,1200,0
83781,21/08/2012,1200,0
83781,22/08/2012,1200,0
83781,23/08/2012,1200,0
83781,24/08/2012,1200,0
83781,25/08/2012,1200,0
83781,26/08/2012,1200,0
83781,27/08/2012,1200,0
83781,28/08/2012,1200,0
83781,29/08/2012,1200,0
83781,30/08/2012,1200,0
83781,31/08/2012,1200,0
83781,01/09/2012,1200,0
83781,02/09/2012,1200,0
83781,03/09/2012,1200,0
83781,04/09/2012,1200,0
83781,05/09/2012,1200,0
83781,06/09/2012,1200,0
83781,07/09/2012,1200,0
83781,08/09/2012,1200,0
83781,09/09/2012,1200,0
83781,10/09/2012,1200,0
83781,11/09/2012,1200,0
83781,12/09/2012,1200,0
83781,13/09/2012,1200,0
83781,14/09/2012,1200,0
83781,15/09/2012,1200,0
83781,16/09/2012,1200,0
83781,17/09/2012,1200,0
83781,18/09/2012,1200,0
83781,19/09/2012,1200,0
83781,20/09/2012,1200,0
83781,21/09/2012,1200,0
83781,22/09/2012,1200,5
83781,23/09/2012,1200,0
83781,24/09/2012,1200,0
83781,25/09/2012,1200,5
83781,26/09/2012,1200,9.2
83781,27/09/2012,1200,0
83781,28/09/2012,1200,0
83781,29/09/2012,1200,0
83781,30/09/2012,1200,0
83781,01/10/2012,1200,0
83781,02/10/2012,1200,0
83781,03/10/2012,1200,0
83781,04/10/2012,1200,0
83781,05/10/2012,1200,0
83781,06/10/2012,1200,15.6
83781,07/10/2012,1200,0
83781,08/10/2012,1200,0
83781,09/10/2012,1200,0
83781,10/10/2012,1200,0
83781,11/10/2012,1200,0
83781,12/10/2012,1200,16.8
83781,13/10/2012,1200,0.8
83781,14/10/2012,1200,0
83781,15/10/2012,1200,0
83781,16/10/2012,1200,0
83781,17/10/2012,1200,7.6
83781,18/10/2012,1200,0
83781,19/10/2012,1200,0
83781,20/10/2012,1200,0
83781,21/10/2012,1200,2
83781,22/10/2012,1200,0
83781,23/10/2012,1200,7.2
83781,24/10/2012,1200,12.5
83781,25/10/2012,1200,0
83781,26/10/2012,1200,0
83781,27/10/2012,1200,0
83781,28/10/2012,1200,2.6
83781,29/10/2012,1200,63.2
83781,30/10/2012,1200,0
83781,31/10/2012,1200,0
83781,01/11/2012,1200,0
83781,02/11/2012,1200,0
83781,03/11/2012,1200,0
83781,04/11/2012,1200,0
83781,05/11/2012,1200,0
83781,06/11/2012,1200,0
83781,07/11/2012,1200,0
83781,08/11/2012,1200,0
83781,09/11/2012,1200,5.2
83781,10/11/2012,1200,8.2
83781,11/11/2012,1200,7.8
83781,12/11/2012,1200,37.8
83781,13/11/2012,1200,6.7
83781,14/11/2012,1200,0
83781,15/11/2012,1200,0
83781,16/11/2012,1200,0
83781,17/11/2012,1200,0
83781,18/11/2012,1200,0
83781,19/11/2012,1200,0
83781,20/11/2012,1200,0
83781,21/11/2012,1200,2.4
83781,22/11/2012,1200,0
83781,23/11/2012,1200,0
83781,24/11/2012,1200,0
83781,25/11/2012,1200,6.2
83781,26/11/2012,1200,0.8
83781,27/11/2012,1200,0
83781,28/11/2012,1200,14.3
83781,29/11/2012,1200,2.2
83781,30/11/2012,1200,0
83781,01/12/2012,1200,0
83781,02/12/2012,1200,13
83781,03/12/2012,1200,2.2
83781,04/12/2012,1200,0
83781,05/12/2012,1200,0
83781,06/12/2012,1200,3.5
83781,07/12/2012,1200,14
